body_index,force_x,force_y
230,-1.14659e+07,2.62037e+07
231,-2.70603e+07,-1.42564e+06
232,2.38997e+07,1.36336e+07
233,1.0563e+07,2.70866e+07
234,1.07095e+07,-2.43936e+07
235,-1.07754e+07,-2.58766e+07
236,-1.80963e+07,2.06247e+07
237,1.52603e+07,-1.99466e+07
238,5.336e+06,-2.60075e+07
239,-1.8196e+07,-2.13587e+07
240,4.51819e+06,2.57085e+07
241,2.45068e+06,-2.96485e+07
242,-2.55491e+07,-7.89199e+06
243,-1.09973e+06,-2.46607e+07
244,1.74994e+07,1.80598e+07
245,2.58261e+07,4.02829e+06
246,1.63568e+07,-2.0141e+07
247,-1.80965e+07,2.06226e+07
248,2.35281e+07,-1.22589e+07
249,1.66896e+07,1.91547e+07
250,8.96398e+06,2.41749e+07
251,-3.82594e+06,2.5688e+07
252,-2.51973e+07,5.23325e+06
253,1.18884e+07,-2.37616e+07
254,-2.3813e+07,6.87694e+06
255,7.57553e+06,-2.30244e+07
256,1.66774e+07,-1.91307e+07
257,2.58896e+07,334741
258,2.07854e+07,1.3281e+07
259,1.28343e+07,-2.50173e+07
260,-2.05687e+07,-1.7059e+07
261,-1.403e+07,-2.02664e+07
262,3.34008e+06,-2.47389e+07
263,2.5638e+07,4.95648e+06
264,1.83584e+07,-1.76215e+07
265,1.76224e+07,1.6277e+07
266,-2.29884e+07,-8.88773e+06
267,-9.15618e+06,2.39214e+07
268,-2.46074e+07,-6.0336e+06
269,-2.25534e+07,-8.11151e+06
270,-2.66737e+07,-2.94084e+06
271,1.68634e+07,1.92139e+07
272,2.34619e+07,-5.26268e+06
273,-1.17614e+07,2.12102e+07
274,3.23586e+06,2.35814e+07
275,-2.19443e+07,1.53708e+06
276,1.75219e+07,-1.76993e+07
277,-1.38412e+07,1.6975e+07
278,-2.175e+07,-1.18717e+07
279,-2.02668e+07,1.8513e+07
280,1.69055e+07,-1.82634e+07
281,-2.13517e+07,-1.22335e+07
282,1.05687e+07,-2.30014e+07
283,2.06063e+07,-1.0598e+07
284,8.47608e+06,2.23709e+07
285,2.36232e+07,5.31565e+06
286,2.61214e+07,-4.59142e+06
287,-1.87728e+07,1.48774e+07
288,2.02802e+07,-1.0819e+07
289,-2.25905e+07,-9.94428e+06
290,5.23797e+06,2.1731e+07
291,1.97554e+07,1.02399e+07
292,2.07401e+07,-8.9583e+06
293,1.44122e+07,1.91362e+07
294,1.80253e+07,1.24226e+07
295,1.21121e+07,-1.99787e+07
296,4.4585e+06,-2.26563e+07
297,-1.35647e+07,-1.83585e+07
298,1.78028e+07,1.61352e+07
299,1.94167e+07,-1.38996e+07
300,1.67129e+07,1.69477e+07
301,-1.08593e+07,-2.04862e+07
302,2.05116e+07,1.14901e+07
303,-4.84267e+06,-2.02859e+07
304,2.38487e+07,-9.51981e+06
305,5.13076e+06,-2.31171e+07
306,4.71965e+06,2.15018e+07
307,1.71978e+07,-1.48853e+07
308,-2.0621e+07,8.78535e+06
309,-1.49842e+07,2.00259e+07
310,-8.29059e+06,-2.04673e+07
311,1.17681e+07,-1.76084e+07
312,1.9691e+07,8.92516e+06
313,1.67493e+07,1.61356e+07
314,1.04273e+07,-1.64983e+07
315,-2.25466e+07,-2.4957e+06
316,-1.07253e+07,1.89338e+07
317,-1.37558e+07,-1.80047e+07
318,-2.38956e+07,-3.67436e+06
319,1.47941e+06,2.02173e+07
320,-6.75216e+06,-1.93104e+07
321,-2.76003e+06,-2.17248e+07
322,-6.44025e+06,-1.9239e+07
323,7.24339e+06,1.96239e+07
324,1.45454e+07,-1.65852e+07
325,-808262,2.30422e+07
326,1.3902e+07,-1.89096e+07
327,1.80065e+07,1.29672e+07
328,4.48324e+06,2.19454e+07
329,2.38924e+06,1.90068e+07
330,-2.19965e+07,-19145.2
331,2.03083e+07,5.82032e+06
332,-1.60813e+07,-1.20415e+07
333,1.60641e+07,1.49974e+07
334,-406446,-2.14961e+07
335,3.60777e+06,-2.16115e+07
336,-7.10629e+06,1.98718e+07
337,-1.56541e+07,1.31206e+07
338,-2.36823e+07,-971749
339,-964731,2.05425e+07
340,309226,2.04946e+07
341,-1.67371e+07,-1.31103e+07
342,1.39232e+07,-1.82213e+07
343,2.08164e+07,-4.62069e+06
344,6.9586e+06,1.90412e+07
345,-1.99582e+07,4.35442e+06
346,-8.5128e+06,1.83816e+07
347,-2.03717e+07,2.48214e+06
348,-1.58011e+07,-1.37139e+07
349,-2.06344e+07,3.10315e+06
350,1.3011e+07,1.57189e+07
351,1.09391e+07,1.69975e+07
352,-5.24395e+06,-1.92362e+07
353,-1.27002e+07,1.58928e+07
354,-1.75575e+07,-1.02482e+07
355,1.92353e+07,-7.87619e+06
356,-5.36511e+06,-1.99435e+07
357,1.4066e+06,2.01844e+07
358,-1.85428e+07,6.89958e+06
359,1.28814e+07,1.58982e+07
360,2.00194e+07,-7.43612e+06
361,1.24296e+07,-1.66034e+07
362,-4.4599e+06,1.86694e+07
363,-1.95084e+07,-5.16436e+06
364,1.53271e+07,-8.68426e+06
